NCESID,UD_SchooName,UD_StateProgram,UD_CountyName,UD_StateABV,UD_ZIP,Y14_data,Y14_GradeLevel_WithPreschool,UD_LocaleNum,UD_Locale,Y14_Enrollment_CAT,Y14_FreeReducedLunch_CAT,Y14_NONWHITE_CAT2,Y14_ImplementationLevel,Y14_UnifiedSportsComponent,Y14_YouthLeadershipComponent,Y14_WholeSchoolComponent,Y13_GradeLevel_WithPreschool,Y13_ImplementationLevel,Y13_NONWHITE_CAT2,Y13_data,Y13_UnifiedSportsComponent,Y13_YouthLeadershipComponent,Y13_WholeSchoolComponent
4.10738E+11,Lebanon High School,Oregon,Linn County,OR,97355,1,High,31,Town: Fringe,1001-1500,26%-50%,11%-25%,Developing,1,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.1075E+11,Sam Case Elementary,Oregon,Lincoln County,OR,97365,1,Elementary,32,Town: Distant,<500,51%-75%,26%-50%,Developing,1,0,1,Elementary,Developing School,26%-50%,1.00,1.00,0.00,1.00
4.1075E+11,Newport High School,Oregon,Lincoln County,OR,97365,1,High,32,Town: Distant,501-1000,26%-50%,26%-50%,Full-implementation,1,1,1,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
4.1075E+11,Taft High School,Oregon,Lincoln County,OR,97367,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10801E+11,McMinnville High School,Oregon,Yamhill County,OR,97128,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10804E+11,South Medford High School,Oregon,Jackson County,OR,97501,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10804E+11,North Medford High School,Oregon,Jackson County,OR,97501,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10804E+11,Central Medford High School,Oregon,Jackson County,OR,97501,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10831E+11,Molalla High School,Oregon,Clackamas County,OR,97038,1,High,31,Town: Fringe,501-1000,26%-50%,777,Emerging,0,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.10865E+11,Neah-Kah-Nie High School,Oregon,Tillamook County,OR,97136,1,High,42,Rural: Distant,<500,26%-50%,777,Full-implementation,1,1,1,High,Developing School,26%-50%,1.00,1.00,1.00,0.00
4.10872E+11,Chehalem Valley Middle School,Oregon,Yamhill County,OR,97132,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10883E+11,Milwaukie High School,Oregon,Clackamas County,OR,97222,1,High,21,Suburb: Large,501-1000,51%-75%,26%-50%,Full-implementation,1,1,1,High,Emerging School,26%-50%,1.00,0.00,1.00,1.00
4.10883E+11,Putnam High School,Oregon,Clackamas County,OR,97267,1,High,21,Suburb: Large,1001-1500,26%-50%,777,Developing,1,0,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.10883E+11,Alder Creek Middle School,Oregon,Clackamas County,OR,97267,1,Middle,21,Suburb: Large,501-1000,26%-50%,26%-50%,Full-implementation,1,1,1,Middle,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
4.10888E+11,North Marion High School,Oregon,Marion County,OR,97002,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10912E+11,Oakland High School,Oregon,Douglas County,OR,97462,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10933E+11,Oregon City Senior High School,Oregon,Clackamas County,OR,97045,1,High,21,Suburb: Large,>1500,26%-50%,11%-25%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10948E+11,Parkrose High School,Oregon,Multnomah County,OR,97220,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,51%-75%,1.00,1.00,0.00,0.00
4.10951E+11,Pendleton High School,Oregon,Umatilla County,OR,97801,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.1096E+11,Philomath High School,Oregon,Benton County,OR,97370,1,High,23,Suburb: Small,<500,26%-50%,11%-25%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10963E+11,Talent Middle School,Oregon,Jackson County,OR,97540,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.10963E+11,Phoenix High School,Oregon,Jackson County,OR,97535,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11004E+11,Atkinson Elementary School,Oregon,Multnomah County,OR,97206,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11004E+11,Boise-Eliot Elementary School,Oregon,Multnomah County,OR,97227,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11004E+11,George Middle School,Oregon,Multnomah County,OR,97203,1,Middle,11,City: Large,<500,76%-100%,76%-90%,Emerging,0,0,0,Middle,Full-implementation School,76%-90%,1.00,1.00,1.00,1.00
4.11004E+11,-99,Oregon,-99,OR,-99,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Emerging School,11%-25%,1.00,1.00,0.00,0.00
4.11004E+11,-99,Oregon,-99,OR,-99,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Emerging School,11%-25%,1.00,0.00,0.00,0.00
4.11004E+11,Cleveland High School,Oregon,Multnomah County,OR,97202,1,High,11,City: Large,>1500,0%-25%,26%-50%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11004E+11,Franklin High School,Oregon,Multnomah County,OR,97206,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,26%-50%,1.00,0.00,0.00,0.00
4.11004E+11,Grant High School,Oregon,Multnomah County,OR,97212,1,High,11,City: Large,>1500,0%-25%,26%-50%,Full-implementation,1,1,1,High,Developing School,26%-50%,1.00,1.00,0.00,1.00
4.11004E+11,Madison High School,Oregon,Multnomah County,OR,97266,1,High,11,City: Large,1001-1500,51%-75%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11004E+11,Wilson High School,Oregon,Multnomah County,OR,97219,1,High,11,City: Large,>1500,0%-25%,11%-25%,Developing,1,0,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11004E+11,Jackson Middle School,Oregon,Multnomah County,OR,97219,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Middle,Developing School,26%-50%,1.00,1.00,0.00,1.00
4.11004E+11,Emerson School,Oregon,Multnomah County,OR,97209,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11004E+11,Roosevelt High School,Oregon,Multnomah County,OR,97203,1,High,11,City: Large,501-1000,51%-75%,51%-75%,Developing,1,1,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11035E+11,Redmond High School,Oregon,Deschutes County,OR,97756,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11035E+11,Ridgeview High School,Oregon,Deschutes County,OR,97756,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11071E+11,-99,Oregon,-99,OR,-99,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Elementary,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.11071E+11,Roseburg High School,Oregon,Douglas County,OR,97470,1,High,33,Town: Remote,>1500,26%-50%,11%-25%,Emerging,1,0,0,High,Emerging School,11%-25%,1.00,0.00,1.00,0.00
4.11082E+11,Houck Middle School,Oregon,Marion County,OR,97301,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11082E+11,Stephens Middle School,Oregon,Marion County,OR,97305,1,Middle,12,City: Midsize,1001-1500,76%-100%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11082E+11,Judson Middle School,Oregon,Marion County,OR,97302,1,Middle,12,City: Midsize,501-1000,26%-50%,26%-50%,Full-implementation,1,1,1,Middle,Emerging School,26%-50%,1.00,0.00,1.00,0.00
4.11082E+11,Leslie Middle School,Oregon,Marion County,OR,97302,1,Middle,12,City: Midsize,501-1000,51%-75%,26%-50%,Emerging,1,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11082E+11,Parrish Middle School,Oregon,Marion County,OR,97301,1,Middle,12,City: Midsize,501-1000,76%-100%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11082E+11,Walker Middle School,Oregon,Polk County,OR,97304,1,Middle,12,City: Midsize,501-1000,26%-50%,777,Full-implementation,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11082E+11,McNary High School,Oregon,Marion County,OR,97303,1,High,22,Suburb: Midsize,>1500,51%-75%,26%-50%,Full-implementation,1,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11082E+11,North Salem High School,Oregon,Marion County,OR,97301,1,High,12,City: Midsize,>1500,76%-100%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11082E+11,Sprague High School,Oregon,Marion County,OR,97302,1,High,12,City: Midsize,>1500,26%-50%,777,Full-implementation,1,1,1,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
4.11082E+11,South Salem High School,Oregon,Marion County,OR,97302,1,High,12,City: Midsize,>1500,26%-50%,26%-50%,Full-implementation,1,1,1,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
4.11082E+11,McKay High School,Oregon,Marion County,OR,97305,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11082E+11,Straub Middle School,Oregon,Polk County,OR,97304,1,Middle,12,City: Midsize,501-1000,26%-50%,777,Emerging,1,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11082E+11,Kalapuya Elementary School,Oregon,Polk County,OR,97304,1,Elementary,12,City: Midsize,501-1000,26%-50%,777,Full-implementation,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.11082E+11,West Salem High School,Oregon,Polk County,OR,97304,0,#NULL!,12,City: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11098E+11,Scappoose High School,Oregon,Columbia County,OR,97056,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11129E+11,Sherwood High School,Oregon,Washington County,OR,97140,1,High,21,Suburb: Large,>1500,0%-25%,11%-25%,Emerging,1,0,0,High,Emerging School,11%-25%,1.00,1.00,0.00,0.00
4.11145E+11,Silverton High School,Oregon,Marion County,OR,97381,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11149E+11,Sisters High School,Oregon,Deschutes County,OR,97759,1,High,42,Rural: Distant,<500,0%-25%,11%-25%,Full-implementation,1,1,1,High,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.11167E+11,Thurston High School,Oregon,Lane County,OR,97478,0,#NULL!,22,Suburb: Midsize,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11194E+11,Sutherlin High School,Oregon,Douglas County,OR,97479,0,#NULL!,33,Town: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,11%-25%,1.00,1.00,0.00,0.00
4.11224E+11,Tualatin High School,Oregon,Washington County,OR,97062,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11224E+11,Tigard High School,Oregon,Washington County,OR,97224,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11232E+11,Tillamook High School,Oregon,Tillamook County,OR,97141,0,#NULL!,32,Town: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,26%-50%,1.00,1.00,0.00,0.00
4.11317E+11,Cedaroak Park Primary School,Oregon,Clackamas County,OR,97068,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11317E+11,Stafford Primary School,Oregon,Clackamas County,OR,97068,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11317E+11,Sunset Primary School,Oregon,Clackamas County,OR,97068,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11317E+11,Athey Creek Middle School,Oregon,Clackamas County,OR,97062,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11317E+11,West Linn High School,Oregon,Clackamas County,OR,97068,1,High,21,Suburb: Large,>1500,0%-25%,11%-25%,Developing,1,1,0,High,Developing School,11%-25%,1.00,1.00,1.00,0.00
4.11317E+11,Wilsonville High School,Oregon,Clackamas County,OR,97070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Full-implementation School,26%-50%,1.00,1.00,1.00,1.00
4.11317E+11,Inza R Wood Middle School,Oregon,Clackamas County,OR,97070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11317E+11,Rosemont Ridge Middle School,Oregon,Clackamas County,OR,97068,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,Middle,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.11317E+11,Arts and Technology High School,Oregon,Clackamas County,OR,97070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11317E+11,Meridian Creek Middle School,Oregon,Clackamas County,OR,97070,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11349E+11,Douglas High School,Oregon,Douglas County,OR,97496,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11353E+11,Nellie Muir Elementary School,Oregon,Marion County,OR,97071,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11353E+11,French Prairie Middle School,Oregon,Marion County,OR,97071,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11353E+11,Valor Middle School,Oregon,Marion County,OR,97071,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11353E+11,Woodburn Success,Oregon,Marion County,OR,97071,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11353E+11,Woodburn Arts and Communications Academy,Oregon,Marion County,OR,97071,0,#NULL!,31,Town: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.11365E+11,Yoncalla High School,Oregon,Douglas County,OR,97499,0,#NULL!,43,Rural: Remote,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20076E+11,Boys Latin of Philadelphia CS,Pennsylvania,Philadelphia County,PA,19143,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20082E+11,Seven Generations Charter School,Pennsylvania,Lehigh County,PA,18049,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20082E+11,Central Valley MS,Pennsylvania,Beaver County,PA,15061,1,Middle,21,Suburb: Large,501-1000,26%-50%,777,Full-implementation,1,1,1,Middle,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.20082E+11,Central Valley HS,Pennsylvania,Beaver County,PA,15061,1,High,21,Suburb: Large,501-1000,26%-50%,11%-25%,Full-implementation,1,1,1,High,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.20082E+11,Todd Lane El Sch,Pennsylvania,Beaver County,PA,15061,1,Elementary,21,Suburb: Large,501-1000,26%-50%,777,Full-implementation,1,1,1,Elementary,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.20083E+11,Universal Daroff Charter School,Pennsylvania,Philadelphia County,PA,19146,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20084E+11,Mastery CS-Clymer Elementary,Pennsylvania,Philadelphia County,PA,19144,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20085E+11,Mastery CS-Gratz Campus,Pennsylvania,Philadelphia County,PA,19144,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20086E+11,Universal Vare Charter School,Pennsylvania,Philadelphia County,PA,19145,0,#NULL!,11,City: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20086E+11,Universal Audenried Charter School,Pennsylvania,Philadelphia County,PA,19145,1,High,11,City: Large,501-1000,76%-100%,More than 90%,Full-implementation,1,1,1,High,Emerging School,More than 90%,1.00,1.00,0.00,0.00
4.20201E+11,Clarks Summit El Sch,Pennsylvania,Lackawanna County,PA,18411,1,Elementary,21,Suburb: Large,<500,0%-25%,777,Developing,1,0,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.20201E+11,Abington Heights HS,Pennsylvania,Lackawanna County,PA,18411,1,High,41,Rural: Fringe,1001-1500,0%-25%,10% or less,Full-implementation,1,1,1,High,Emerging School,11%-25%,1.00,1.00,0.00,0.00
4.20204E+11,Abington SHS,Pennsylvania,Montgomery County,PA,19001,1,High,21,Suburb: Large,>1500,0%-25%,26%-50%,Full-implementation,1,1,1,High,Developing School,26%-50%,1.00,1.00,0.00,1.00
4.20234E+11,Altoona Area HS,Pennsylvania,Blair County,PA,16602,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.2024E+11,Wissahickon SHS,Pennsylvania,Montgomery County,PA,19002,1,High,21,Suburb: Large,1001-1500,0%-25%,777,Developing,1,0,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.20244E+11,Ambridge Area HS,Pennsylvania,Beaver County,PA,15003,1,High,21,Suburb: Large,501-1000,26%-50%,11%-25%,Developing,1,1,0,High,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.20267E+11,Athens Area HS,Pennsylvania,Bradford County,PA,18810,1,High,32,Town: Distant,501-1000,26%-50%,10% or less,Full-implementation,1,1,1,High,Full-implementation School,10% or less,1.00,1.00,1.00,1.00
4.20282E+11,Avonworth HS,Pennsylvania,Allegheny County,PA,15237,1,High,21,Suburb: Large,<500,0%-25%,11%-25%,Full-implementation,1,1,1,High,Full-implementation School,10% or less,1.00,1.00,1.00,1.00
4.20285E+11,Pine-Richland HS,Pennsylvania,Allegheny County,PA,15044,1,High,21,Suburb: Large,>1500,0%-25%,777,Full-implementation,1,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
4.20291E+11,Bald Eagle Area JSHS,Pennsylvania,Centre County,PA,16823,1,High,41,Rural: Fringe,501-1000,26%-50%,10% or less,Full-implementation,1,1,1,High,Full-implementation School,10% or less,1.00,1.00,1.00,1.00
4.20297E+11,Baldwin SHS,Pennsylvania,Allegheny County,PA,15236,1,High,21,Suburb: Large,1001-1500,26%-50%,11%-25%,Full-implementation,1,1,1,High,Full-implementation School,11%-25%,1.00,1.00,1.00,1.00
4.203E+11,Bangor Area HS,Pennsylvania,Northampton County,PA,18013,0,#NULL!,41,Rural: Fringe,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20312E+11,Beaver Area SHS,Pennsylvania,Beaver County,PA,15009,1,High,21,Suburb: Large,501-1000,0%-25%,10% or less,Emerging,1,0,0,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20318E+11,Bedford SHS,Pennsylvania,Bedford County,PA,15522,1,High,32,Town: Distant,501-1000,26%-50%,10% or less,Developing,1,0,1,High,Developing School,10% or less,1.00,1.00,0.00,1.00
4.20321E+11,Belle Vernon Area HS,Pennsylvania,Westmoreland County,PA,15012,1,High,23,Suburb: Small,501-1000,26%-50%,10% or less,Full-implementation,1,1,1,High,Developing School,10% or less,1.00,1.00,1.00,0.00
4.20324E+11,Bellefonte Area HS,Pennsylvania,Centre County,PA,16823,1,High,31,Town: Fringe,501-1000,0%-25%,10% or less,Full-implementation,1,1,1,High,Emerging School,10% or less,1.00,0.00,0.00,0.00
4.2033E+11,Bellwood-Antis HS,Pennsylvania,Blair County,PA,16617,1,High,23,Suburb: Small,<500,26%-50%,10% or less,Full-implementation,1,1,1,High,Full-implementation School,10% or less,1.00,1.00,1.00,1.00
4.20342E+11,Berlin Brothersvalley MS,Pennsylvania,Somerset County,PA,15530,1,Middle,42,Rural: Distant,<500,26%-50%,10% or less,Emerging,0,1,1,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20342E+11,-99,Pennsylvania,-99,PA,-99,0,#NULL!,42,Rural: Distant,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,High,Emerging School,10% or less,1.00,1.00,0.00,0.00
4.20357E+11,Broughal MS,Pennsylvania,Northampton County,PA,18015,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20357E+11,Liberty HS,Pennsylvania,Northampton County,PA,18018,0,#NULL!,13,City: Small,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20357E+11,Freedom HS,Pennsylvania,Northampton County,PA,18020,0,#NULL!,21,Suburb: Large,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,99.00,#NULL!,0.00,#NULL!,#NULL!,#NULL!
4.20363E+11,Beaver Falls Area SHS,Pennsylvania,Beaver County,PA,15010,1,High,21,Suburb: Large,<500,76%-100%,26%-50%,Full-implementation,1,1,1,High,Developing School,26%-50%,1.00,1.00,1.00,0.00
